input_text_ids,input_text,target_text,prefix
1710746:3,"But , they were too big for the bun .",NULL ~ food style_options,TAD
1710746:4,"Consequently , their burgers fell apart in their hands and made such a mess that they did ' nt feel like finishing them .",burgers ~ food style_options,TAD
1710746:5,Also they were $ 15 each !,NULL ~ food prices,TAD
1710746:6,I had a huge pastrami sandwich on a roll .,pastrami sandwich on a roll ~ food style_options,TAD
1710746:7,It was $ 14 not really bad for a pound of Pastrami - but it didn ' t have much taste - I ' ve had better for less elsewhere !,NULL ~ food quality ~~ NULL ~ food prices,TAD
1713185:0,"This place is really trendi but they have forgotten about the most important part of a restaurant , the food .",food ~ food quality ~~ place ~ ambience general,TAD
1713185:1,"The last two times I ordered from here my food was soo spicy that I could barely eat it , and the spice took away from the flavor of the dish .",food ~ food quality ~~ spice ~ food quality,TAD
1713185:2,And the Tom Kha soup was pathetic .,Tom Kha soup ~ food quality,TAD
1713185:3,If you want good authentic Thai this place is not the place to go .,Thai ~ food quality,TAD
1718513:0,"We went here for lunch a couple of weeks ago on a Saturday , and I was thoroughly impressed with the food .",food ~ food quality,TAD
1718513:1,"The pesto pizza was excellent , thin - crust pizza with a nice amount of spicy Italian cheese that I ' d never heard of before .",pesto pizza ~ food quality ~~ spicy Italian cheese ~ food quality,TAD
1718513:2,"Conveniently located too , being right on Bedford ave .",NULL ~ location general,TAD
1718513:3,"THe back garden sitting area is very pleasant , where you can see their personal herb garden .",back garden sitting area ~ ambience general,TAD
1718513:4,I will definetly be going back .,NULL ~ restaurant general,TAD
1719567:0,We had the lobster sandwich and it was FANTASTIC .,lobster sandwich ~ food quality,TAD
1719567:1,"My husband said he could ' ve eaten several more , the portion was fine for me he even exclaimed that the french fries were the best he has had .",french fries ~ food quality ~~ portion ~ food style_options ~~ NULL ~ food style_options,TAD
1719567:2,We had the scallops as an appetizer and they were delicious and the sauce was wonderful .,scallops ~ food quality ~~ sauce ~ food quality,TAD
1719567:4,We waited at the bar and had martinis that were just right .,martinis ~ drinks quality,TAD
1719567:5,We will be back .,NULL ~ restaurant general,TAD
1723402:0,love the food .,food ~ food quality,TAD
1723402:1,it ' s the only place you can get yummy authentic japanese comfort food .,japanese comfort food ~ food quality,TAD
1723402:3,and you can ' t beat the prices .,NULL ~ restaurant prices,TAD
1723402:4,highly recommended .,NULL ~ restaurant general,TAD
1723658:0,I ' ve lived in NY for 5 years and this place has it all .,place ~ restaurant general,TAD
1723658:1,"Great food , good size menu , great service and an unpretensious setting .",service ~ service general ~~ food ~ food quality ~~ menu ~ food style_options ~~ setting ~ ambience general,TAD
1723658:2,"The dishes offered were unique , very tasty and fresh from the lamb sausages , sardines with biscuits , large whole shrimp to the amazing pistachio ice cream ( the best and freshest I ' ve ever had ) .",dishes ~ food quality ~~ lamb sausages ~ food quality ~~ sardines with biscuits ~ food quality ~~ large whole shrimp ~ food quality ~~ pistachio ice cream ~ food quality,TAD
1723658:3,I ' m glad I was introduced to this place and this is a rare gem in NY .,place ~ restaurant general,TAD
1726001:1,"The freshest , best variety , and the fastest delivery .",delivery ~ service general ~~ NULL ~ food quality ~~ NULL ~ food style_options,TAD
1726001:2,Also very inexpensive .,NULL ~ restaurant prices,TAD
1726001:3,A great choice at any cost and a great deal .,NULL ~ restaurant general ~~ NULL ~ restaurant prices,TAD
1726427:0,The service was excellent and the food was delicious .,service ~ service general ~~ food ~ food quality,TAD
1726427:1,"We are very particular about sushi and were both please with every choice which included : ceviche mix ( special ) , crab dumplings , assorted sashimi , sushi and rolls , two types of sake , and the banana tempura .",sushi ~ food quality ~~ ceviche mix ( special ) ~ food quality ~~ crab dumplings ~ food quality ~~ assorted sashimi ~ food quality ~~ sushi ~ food quality ~~ rolls ~ food quality ~~ banana tempura ~ food quality ~~ sake ~ drinks quality,TAD
1726427:3,Definitely a great spot for a nice occasion or date .,spot ~ restaurant miscellaneous,TAD
1726473:0,"Average to good Thai food , but terrible delivery .",delivery ~ service general ~~ Thai food ~ food quality,TAD
1726473:1,I ' ve waited over one hour for food .,NULL ~ service general,TAD
1726473:2,They were very abrupt with me when I called and actually claimed the food was late because they were out of rice .,NULL ~ service general,TAD
1726473:3,A Thai restaurant out of rice during dinner ?,Thai restaurant ~ restaurant miscellaneous,TAD
1726473:4,"The food arrived 20 minutes after I called , cold and soggy .",NULL ~ service general ~~ food ~ food quality,TAD
1727363:1,This is a wonderful place on all stand points especially value ofr money .,place ~ restaurant general ~~ place ~ restaurant prices,TAD
1727363:2,An excellent service,service ~ service general,TAD
1728733:1,We were greeted promptly by the waiter who was very nice and cordial .,waiter ~ service general,TAD
1728733:2,She was very helpful in suggesting us drinks and helped us in ordering a lot of good dishes since we knew nothing about Indian food .,NULL ~ service general ~~ dishes ~ food quality,TAD
1728733:4,The food looked very appetizing and delicious since it came on a variety of fancy plates .,food ~ food style_options,TAD
1728733:5,We ended our great experience by having Gulab Jamun ( dessert ) recommended by the waiter .,Gulab Jamun ( dessert ) ~ food quality,TAD
1728733:6,I thanked my friend who recommended me this restaurant and will certainly recommend it to others .,restaurant ~ restaurant general,TAD
1730014:1,"Service here was great , food was fantastic .",Service ~ service general ~~ food ~ food quality,TAD
1730014:2,"Guacamole + shrimp appetizer was really great , we both had the filet , very good , didn ' t much like the frites that came with , but the filet was so good , neither of us cared .",Guacamole + shrimp appetizer ~ food quality ~~ filet ~ food quality ~~ frites ~ food quality,TAD
1730014:3,Will absolutely visit again .,NULL ~ restaurant general,TAD
1730127:0,You cannot go wrong with this place .,place ~ restaurant general,TAD
1730127:1,"The food is outstanding and the service is quick , friendly and very professional .",service ~ service general ~~ food ~ food quality,TAD
1730127:2,"Always a nice crowd , but never loud .",crowd ~ restaurant miscellaneous ~~ NULL ~ ambience general,TAD
1730127:3,Go here .,NULL ~ restaurant general,TAD
1730127:4,Good for dates or with friends .,NULL ~ restaurant miscellaneous,TAD
1730447:0,I am reluctant to write because I would not want my jem of a pizza place to become overcrowded .,pizza place ~ restaurant miscellaneous,TAD
1730447:1,"However , it is jus too good to not praise it .",NULL ~ restaurant general,TAD
1730447:2,"By far , the best pizza in Manhattan .",pizza ~ food quality,TAD
1730447:3,"The crust is thin , the ingredients are fresh and the staff is friendly .",staff ~ service general ~~ crust ~ food quality ~~ ingredients ~ food quality,TAD
1746113:1,The menu has so many fish items and oysters .,menu ~ food style_options,TAD
1746113:3,"The fish was really , really fresh .",fish ~ food quality,TAD
1746113:5,We all agreed that mare is one of the best seafood restaurants in New York .,mare ~ restaurant general,TAD
1748813:0,I stumbled upon this great pizzeria as I explored my new neighborhood .,pizzeria ~ restaurant general,TAD
1748813:1,All of the pizzas are terrific and the price is even better !,pizzas ~ food quality ~~ pizzas ~ food prices,TAD
1748813:2,I highly recommend the Sophia pizza .,Sophia pizza ~ food quality,TAD
1748813:3,It ' s to die for !,NULL ~ food quality,TAD
1748839:0,The food was mediocre at best but it was the horrible service that made me vow never to go back .,service ~ service general ~~ food ~ food quality,TAD
1748839:1,"Immediately after we paid , the waiter took the money and said , okay , you guys are outta here .",waiter ~ service general,TAD
1748839:6,So rushing us out was absolutely unnecessary !,NULL ~ service general,TAD
1748839:7,"For the people who want great food plus great service , Roxy is a place to AVOID !",service ~ service general ~~ food ~ food quality,TAD
378848:1,"The first time the sushi was outstanding , the second time it was a little bland .",sushi ~ food quality ~~ sushi ~ food quality,TAD
378848:2,I ' m sure I ' ll return for a final judgement tho .,NULL ~ restaurant general,TAD
378848:3,"The blond wood decor is very soothing , the premium sake is excellent and the service is great .",service ~ service general ~~ blond wood decor ~ ambience general ~~ premium sake ~ drinks quality,TAD
397331:0,Mizu is the Japenese find in Grammercy .,Mizu ~ restaurant general,TAD
397331:1,"While their kitchen food is delicious , their Sushi is out of this world .",kitchen food ~ food quality ~~ Sushi ~ food quality,TAD
397331:2,Mizu is home to creative and unique rolls not to found anywhere else .,rolls ~ food style_options,TAD
397331:3,"Not only is the cuisine the best around , the service has always been attentive and charming .",service ~ service general ~~ cuisine ~ food quality,TAD
397331:4,Warning : You may find it difficult to dine at other Japanese restaurants after a visit to Mizu !,Mizu ~ restaurant general,TAD
404464:0,"Thalia is a beautiful restaurant with beautiful people serving you , but the food doesn ' t quite match up .",people ~ service general ~~ food ~ food quality ~~ Thalia ~ ambience general,TAD
404464:1,I ordered the smoked salmon and roe appetizer and it was off flavor .,smoked salmon and roe appetizer ~ food quality,TAD
404464:2,"The entree was bland and small , dessert was not inspired .",entree ~ food quality ~~ dessert ~ food quality ~~ entree ~ food style_options,TAD
404464:3,I expected quite a bit more from such an expensive menu .,menu ~ food quality ~~ menu ~ food prices,TAD
426805:0,"The view is spectacular , and the food is great .",food ~ food quality ~~ view ~ location general,TAD
426805:1,Wonderful strawberry daiquiries as well !,strawberry daiquiries ~ drinks quality,TAD
426805:2,Definitely worth the trip to Battery Park City !,NULL ~ restaurant general,TAD
426805:3,One of my favorite places in Manhattan .,NULL ~ restaurant general,TAD
426930:0,Authentic Taiwanese food that ' s cheap . . . what more could you ask for ?,Taiwanese food ~ food quality ~~ Taiwanese food ~ food prices,TAD
426930:1,( Besides that there should be more restaurants like it around the city ) .,NULL ~ restaurant general,TAD
426930:2,The cold appetizer dishes taste like the way I remember them to taste when I was growing up in Taiwan .,cold appetizer dishes ~ food quality,TAD
430342:0,delicious simple food in nice outdoor atmosphere .,food ~ food quality ~~ food ~ food style_options ~~ outdoor atmosphere ~ ambience general,TAD
