prefix,input_text,target_text
TASD,"Burger hyper sec, mal cuit, frites sans goût à part celui de l'huile, bière chaude... service assez sympathique et qui semblait presque plus navré que nous du naufrage total de cette soirée.","The review expressed negative opinion on food quality for Burger , negative opinion on food quality for frites , negative opinion on drinks quality for bière , positive opinion on service general for service , negative opinion on restaurant general for NULL"
TASD,Assurément à éviter.,The review expressed negative opinion on restaurant general for NULL
TASD,"J'oubliais : si vous trouvez votre cheeseburger à 14,50€ trop sec, on vous signale que vous auriez pu rajouter une feuille de salade ou un cornichon... facturés 0,50€ !","The review expressed negative opinion on food quality for cheeseburger , negative opinion on food style_options for cheeseburger , negative opinion on food prices for cheeseburger"
TASD,Tout est dit.,The review expressed negative opinion on restaurant general for NULL
TASD,Rideau.,The review expressed negative opinion on restaurant general for NULL
TASD,"Un croque monsieur sans frite avec de la salade en sachet, évidement sans saveur...","The review expressed negative opinion on food style_options for croque monsieur , negative opinion on food quality for salade"
TASD,Je vous parler pas du prix...,The review expressed negative opinion on food prices for NULL
TASD,"On trouve un chewing-gum collé au fond de notre verre d'eau, la serveuse ne s'excuse pas et met la faute sur le lave-vaisselle... on nous propose même pas un geste commercial il faut le demander au manager qui ne peut que nous offrir un café (mais on bois pas de café...).","The review expressed negative opinion on restaurant miscellaneous for NULL , negative opinion on service general for serveuse , negative opinion on service general for NULL"
TASD,"Encore une fois ce restau semble être la brasserie à touriste typiquement parisienne qui achète ses produits de basse qualité chez ""métro""et vous les fait payer un blinde !","The review expressed negative opinion on restaurant miscellaneous for restau , negative opinion on food prices for produits , negative opinion on food quality for produits"
TASD,Pauvre touriste !,The review expressed negative opinion on restaurant general for NULL
TASD,Accueil rapide et courtois.,The review expressed positive opinion on service general for Accueil
TASD,"Les plats, bien présentés, colorés et ragoutants, étaient copieux et savoureux.","The review expressed positive opinion on food quality for plats , positive opinion on food style_options for plats"
TASD,Desserts originaux et légers.,"The review expressed positive opinion on food quality for Desserts , positive opinion on food style_options for Desserts"
TASD,"A l'heure où le Marais se transforme, change de visage et pas forcément dans le meilleur sens du terme, un vrai découverte ce soir !! Je confirme que depuis bien des années je n'ai pas aussi bien mangé dans ce quartier que ce soir !","The review expressed positive opinion on food quality for NULL , positive opinion on restaurant general for NULL"
TASD,"Un grand remerciement pour cette cuisine riche moderne et pleine de saveur, merci également à l'accueil au service, la gentillesse et le professionnalisme du personnel merci et merci encore","The review expressed positive opinion on food quality for cuisine , positive opinion on service general for accueil , positive opinion on service general for service , positive opinion on service general for personnel , positive opinion on food style_options for cuisine"
TASD,Bien évidemment que l'on paie l'emplacement mais ce n'est pas une raison.,"The review expressed positive opinion on location general for emplacement , negative opinion on restaurant prices for NULL"
TASD,"La choucroute, le produit phare, est acide et se mange sans réel plaisir....c'est dommage avec un tel potentiel de ne pas faire mieux.","The review expressed negative opinion on food quality for choucroute , negative opinion on restaurant general for NULL"
TASD,Service correct et rapide il ne manque pas grand chose.,"The review expressed positive opinion on service general for Service , positive opinion on restaurant general for NULL"
TASD,On a trouvé tout très bon mais l accueil pas très sympa et le service horrible.,"The review expressed negative opinion on service general for accueil , negative opinion on service general for service"
TASD,"La serveuse n a pas souri de tout le diner, elle nous a servi le premier plat avant des boissons, on a du demande des couverts et du pain trois fois.","The review expressed negative opinion on service general for serveuse , negative opinion on service general for NULL"
TASD,Le prix est raisonnable pour la quantité mais le service est tellement horrible que du coup on a trouvé ça cher.,"The review expressed negative opinion on restaurant prices for NULL , neutral opinion on food style_options for quantité , negative opinion on service general for service"
TASD,C est l endroit parfait si on a envie de se faire oublier et ignorer!,The review expressed negative opinion on service general for endroit
TASD,On ne le recommend pas du tout!!!!,The review expressed negative opinion on restaurant general for NULL
TASD,"Dans ce quartier tranquille, un restaurant où l'on peut diner dehors sous les arcades en dégustant une très bonne cuisine de saison.","The review expressed positive opinion on location general for quartier , positive opinion on food quality for cuisine , positive opinion on ambience general for restaurant"
TASD,Un accueil sympathique et de bon conseil pour le choix des vins.,The review expressed positive opinion on service general for accueil
TASD,"De plus, un bon rapport qualité/prix pour ce restaurant parisien.","The review expressed positive opinion on restaurant prices for restaurant , positive opinion on restaurant general for restaurant"
TASD,A recommander.,The review expressed positive opinion on restaurant general for NULL
TASD,"Des produits frais,un accueil , un service sympathique et un menu déjeuner à un prix imbattable,ce restaurant mériterait d'être signalé dans les différents guides.","The review expressed positive opinion on food quality for produits , positive opinion on service general for service , positive opinion on food prices for menu déjeuner , positive opinion on restaurant general for restaurant , positive opinion on service general for accueil"
