input_text_ids,input_text,target_text,prefix
1710746:2,My son and his girlfriend both wanted cheeseburgers and they were huge !,The review expressed opinion on [food style_options],AD
1710746:3,"But , they were too big for the bun .",The review expressed opinion on [food style_options],AD
1710746:4,"Consequently , their burgers fell apart in their hands and made such a mess that they did ' nt feel like finishing them .",The review expressed opinion on [food style_options],AD
1710746:5,Also they were $ 15 each !,The review expressed opinion on [food prices],AD
1710746:6,I had a huge pastrami sandwich on a roll .,The review expressed opinion on [food style_options],AD
1710746:7,It was $ 14 not really bad for a pound of Pastrami - but it didn ' t have much taste - I ' ve had better for less elsewhere !,"The review expressed opinion on [food quality], opinion on [food prices]",AD
1713185:0,"This place is really trendi but they have forgotten about the most important part of a restaurant , the food .","The review expressed opinion on [food quality], opinion on [ambience general]",AD
1713185:1,"The last two times I ordered from here my food was soo spicy that I could barely eat it , and the spice took away from the flavor of the dish .","The review expressed opinion on [food quality], opinion on [food quality]",AD
1713185:2,And the Tom Kha soup was pathetic .,The review expressed opinion on [food quality],AD
1713185:3,If you want good authentic Thai this place is not the place to go .,The review expressed opinion on [food quality],AD
1718513:0,"We went here for lunch a couple of weeks ago on a Saturday , and I was thoroughly impressed with the food .",The review expressed opinion on [food quality],AD
1718513:1,"The pesto pizza was excellent , thin - crust pizza with a nice amount of spicy Italian cheese that I ' d never heard of before .","The review expressed opinion on [food quality], opinion on [food quality]",AD
1718513:2,"Conveniently located too , being right on Bedford ave .",The review expressed opinion on [location general],AD
1718513:3,"THe back garden sitting area is very pleasant , where you can see their personal herb garden .",The review expressed opinion on [ambience general],AD
1718513:4,I will definetly be going back .,The review expressed opinion on [restaurant general],AD
1719567:0,We had the lobster sandwich and it was FANTASTIC .,The review expressed opinion on [food quality],AD
1719567:1,"My husband said he could ' ve eaten several more , the portion was fine for me he even exclaimed that the french fries were the best he has had .","The review expressed opinion on [food quality], opinion on [food style_options], opinion on [food style_options]",AD
1719567:2,We had the scallops as an appetizer and they were delicious and the sauce was wonderful .,"The review expressed opinion on [food quality], opinion on [food quality]",AD
1719567:4,We waited at the bar and had martinis that were just right .,The review expressed opinion on [drinks quality],AD
1719567:5,We will be back .,The review expressed opinion on [restaurant general],AD
1723402:0,love the food .,The review expressed opinion on [food quality],AD
1723402:1,it ' s the only place you can get yummy authentic japanese comfort food .,The review expressed opinion on [food quality],AD
1723402:3,and you can ' t beat the prices .,The review expressed opinion on [restaurant prices],AD
1723402:4,highly recommended .,The review expressed opinion on [restaurant general],AD
1723658:0,I ' ve lived in NY for 5 years and this place has it all .,The review expressed opinion on [restaurant general],AD
1723658:1,"Great food , good size menu , great service and an unpretensious setting .","The review expressed opinion on [service general], opinion on [food quality], opinion on [food style_options], opinion on [ambience general]",AD
1723658:2,"The dishes offered were unique , very tasty and fresh from the lamb sausages , sardines with biscuits , large whole shrimp to the amazing pistachio ice cream ( the best and freshest I ' ve ever had ) .","The review expressed opinion on [food quality], opinion on [food quality], opinion on [food quality], opinion on [food quality], opinion on [food quality]",AD
1723658:3,I ' m glad I was introduced to this place and this is a rare gem in NY .,The review expressed opinion on [restaurant general],AD
1726001:1,"The freshest , best variety , and the fastest delivery .","The review expressed opinion on [service general], opinion on [food quality], opinion on [food style_options]",AD
1726001:2,Also very inexpensive .,The review expressed opinion on [restaurant prices],AD
1726001:3,A great choice at any cost and a great deal .,"The review expressed opinion on [restaurant general], opinion on [restaurant prices]",AD
1726427:0,The service was excellent and the food was delicious .,"The review expressed opinion on [service general], opinion on [food quality]",AD
1726427:1,"We are very particular about sushi and were both please with every choice which included : ceviche mix ( special ) , crab dumplings , assorted sashimi , sushi and rolls , two types of sake , and the banana tempura .","The review expressed opinion on [food quality], opinion on [food quality], opinion on [food quality], opinion on [food quality], opinion on [food quality], opinion on [food quality], opinion on [food quality], opinion on [drinks quality]",AD
1726427:3,Definitely a great spot for a nice occasion or date .,The review expressed opinion on [restaurant miscellaneous],AD
1726473:0,"Average to good Thai food , but terrible delivery .","The review expressed opinion on [service general], opinion on [food quality]",AD
1726473:1,I ' ve waited over one hour for food .,The review expressed opinion on [service general],AD
