input_text_ids,input_text,target_text,prefix
1603698:3,They wouldnt even let me finish my glass of wine before offering another . </s>,The review expressed [negative] opinion on [service general] for [NULL] </s>,TASD
1603698:4,Much of the time it seems like they do not care about you . </s>,The review expressed [negative] opinion on [service general] for [NULL] </s>,TASD
1603698:5,"The dinner was ok , nothing I would have again . </s>",The review expressed [negative] opinion on [food quality] for [dinner] </s>,TASD
1603698:6,"I had their eggs benedict for brunch , which were the worst in my entire life , I tried removing the hollondaise sauce completely that was how failed it was . </s>",The review expressed [negative] opinion on [food quality] for [eggs benedict] </s>,TASD
1606837:0,This was a great surprise . </s>,The review expressed [positive] opinion on [restaurant general] for [NULL] </s>,TASD
1606837:1,With the theater 2 blocks away we had a delicious meal in a beautiful room . </s>,"The review expressed [positive] opinion on [food quality] for [meal], [positive] opinion on [ambience general] for [room], [positive] opinion on [location general] for [NULL] </s>",TASD
1606837:2,The service was attentive . </s>,The review expressed [positive] opinion on [service general] for [service] </s>,TASD
1606837:3,I look forward to eating here again </s>,The review expressed [positive] opinion on [restaurant general] for [NULL] </s>,TASD
1609375:0,Planet Thai is great ! </s>,The review expressed [positive] opinion on [restaurant general] for [Planet Thai] </s>,TASD
1609375:1,"We love the food , drinks , and atmosphere ! </s>","The review expressed [positive] opinion on [food quality] for [food], [positive] opinion on [ambience general] for [atmosphere], [positive] opinion on [drinks quality] for [drinks] </s>",TASD
1609375:2,"The svc can be a bit rude at times , esp if you have big group , but overall the restaurant is a must ! </s>","The review expressed [positive] opinion on [restaurant general] for [restaurant], [negative] opinion on [service general] for [svc] </s>",TASD
1609375:3,"Try the Pad Thai , it ' s fabulous and their prices are so cheap ! </s>","The review expressed [positive] opinion on [food quality] for [Pad Thai], [positive] opinion on [restaurant prices] for [NULL] </s>",TASD
1609375:4,"Just because it ' s cheap does NOT mean the portions are small or the food is nasty , IT IS GREAT ! </s>","The review expressed [positive] opinion on [food quality] for [food], [positive] opinion on [food style_options] for [portions], [positive] opinion on [restaurant prices] for [NULL] </s>",TASD
1611489:0,"They forgot a sandwich , didn ' t include plastic forks , and didn ' t include pita with the hummus platter . </s>",The review expressed [negative] opinion on [service general] for [NULL] </s>,TASD
1611489:1,"Also , the sandwiches ( nearing $ 7 ) didn ' t come with anything like chips or a side . </s>","The review expressed [negative] opinion on [food style_options] for [sandwiches], [negative] opinion on [food prices] for [sandwiches] </s>",TASD
1611489:2,"Overall , not worth the money . </s>","The review expressed [negative] opinion on [restaurant general] for [NULL], [negative] opinion on [restaurant prices] for [NULL] </s>",TASD
1611489:3,"Eating in , the atmosphere saves it , but at your desk , it ' s a very disappointing experience . </s>","The review expressed [negative] opinion on [restaurant general] for [NULL], [positive] opinion on [ambience general] for [atmosphere] </s>",TASD
1615322:1,Chennai Garden is my favorite Indian restaurant in the city . </s>,The review expressed [positive] opinion on [restaurant general] for [Chennai Garden] </s>,TASD
1615322:2,They have authentic Indian at amazin prices . </s>,"The review expressed [positive] opinion on [food quality] for [Indian], [positive] opinion on [food prices] for [Indian] </s>",TASD
1615322:3,This restaurant is VEGETARIAN ; there are NO MEAT dishes whatsoever . </s>,The review expressed [negative] opinion on [food style_options] for [dishes] </s>,TASD
1615322:4,The seats are uncomfortable if you are sitting against the wall on wooden benches . </s>,The review expressed [negative] opinion on [ambience general] for [seats] </s>,TASD
1615322:5,It ' s a rather cramped and busy restaurant and it closes early . </s>,"The review expressed [negative] opinion on [restaurant miscellaneous] for [restaurant], [negative] opinion on [ambience general] for [restaurant] </s>",TASD
1623276:0,Patroon features a nice cigar bar and has great staff . </s>,"The review expressed [positive] opinion on [service general] for [staff], [positive] opinion on [ambience general] for [cigar bar] </s>",TASD
1623276:1,The food is tasty and portion sizes are appropriate . </s>,"The review expressed [positive] opinion on [food quality] for [food], [positive] opinion on [food style_options] for [portion sizes] </s>",TASD
1623276:2,This is a nice restaurant if you are looking for a good place to host an intimate dinner meeting with business associates . </s>,The review expressed [positive] opinion on [restaurant miscellaneous] for [restaurant] </s>,TASD
1623276:3,Not a great place for family or general dining . </s>,The review expressed [negative] opinion on [restaurant miscellaneous] for [place] </s>,TASD
1626564:0,LLOOVVE THIS PLACE . </s>,The review expressed [positive] opinion on [restaurant general] for [PLACE] </s>,TASD
1626564:1,Food is excellent . </s>,The review expressed [positive] opinion on [food quality] for [Food] </s>,TASD
1626564:2,Fish is so very fresh . </s>,The review expressed [positive] opinion on [food quality] for [Fish] </s>,TASD
1626564:3,Waitstaff are very friendly . </s>,The review expressed [positive] opinion on [service general] for [Waitstaff] </s>,TASD
1626564:4,Love YUKA . </s>,The review expressed [positive] opinion on [restaurant general] for [YUKA] </s>,TASD
1632445:0,Mermaid Inn is an overall good restaurant with really good seafood . </s>,"The review expressed [positive] opinion on [restaurant general] for [Mermaid Inn], [positive] opinion on [food quality] for [seafood] </s>",TASD
1632445:1,The menu is limited but almost all of the dishes are excellent . </s>,"The review expressed [positive] opinion on [food quality] for [dishes], [negative] opinion on [food style_options] for [menu] </s>",TASD
1632445:2,The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great . </s>,"The review expressed [positive] opinion on [food quality] for [lobster sandwich], [positive] opinion on [food quality] for [spaghetti with Scallops and Shrimp] </s>",TASD
1632445:3,The service is good and ambience is good for a date or group outing . </s>,"The review expressed [positive] opinion on [service general] for [service], [positive] opinion on [ambience general] for [ambience] </s>",TASD
1632445:4,The only fallback on this restaurant is the prices . </s>,The review expressed [negative] opinion on [restaurant prices] for [restaurant] </s>,TASD
1632445:5,"Even though its good seafood , the prices are too high . </s>","The review expressed [positive] opinion on [food quality] for [seafood], [negative] opinion on [food prices] for [seafood] </s>",TASD
1632445:6,The lobster sandwich is $ 24 and although it was good it was not nearly enough to warrant that price . </s>,"The review expressed [positive] opinion on [food quality] for [lobster sandwich], [negative] opinion on [food style_options] for [lobster sandwich], [negative] opinion on [food prices] for [lobster sandwich] </s>",TASD
1632929:2,We were very pleasantly surprised . </s>,The review expressed [positive] opinion on [restaurant general] for [NULL] </s>,TASD
1632929:3,"The food was delicious ( I had a halibut special , my husband had steak ) , and the service was top - notch . </s>","The review expressed [positive] opinion on [service general] for [service], [positive] opinion on [food quality] for [food], [positive] opinion on [food quality] for [halibut special], [positive] opinion on [food quality] for [steak] </s>",TASD
1632929:4,"When my dessert came , there was a candle in it - not because anyone asked for one - but because the waiter must have seen me opening my birthday card and gift , and said he knew it was a special occassion of some sort . </s>",The review expressed [positive] opinion on [service general] for [waiter] </s>,TASD
1632929:5,Truly the mark of an attentive waiter . </s>,The review expressed [positive] opinion on [service general] for [waiter] </s>,TASD
1632929:6,I highly recommend the restaurant based on our experience last night . </s>,The review expressed [positive] opinion on [restaurant general] for [restaurant] </s>,TASD
1642666:0,We ate at this Thai place following the reviews but very unhappy with the foods . </s>,The review expressed [negative] opinion on [food quality] for [foods] </s>,TASD
