prefix,input_text,target_text
ASD,"Over the years the host, Vittorio, and his crew, have always treated me as family--although with all the business this not-so-little gem does, it amazing he's even able to remember a consistent but not-so-frequent visitor.",The review expressed [positive] opinion on [service]
ASD,"The restuarant itself is not large, but seems to have several round tables to accomodate large groups hoping to save a buck to eat authentic Taiwanese.","The review expressed [positive] opinion on [price], [positive] opinion on [food], [conflict] opinion on [ambience]"
ASD,"My husband said he could've eaten several more, the portion was fine for me he even exclaimed that the french fries were the best he has had.",The review expressed [conflict] opinion on [food]
ASD,You cannot go wrong with this place.,The review expressed [positive] opinion on [anecdotes]
ASD,"It is the type of place to run into old friends and have a late, raucus dinner.",The review expressed [positive] opinion on [anecdotes]
ASD,"The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment.",The review expressed [positive] opinion on [food]
ASD,Prices are in line.,The review expressed [neutral] opinion on [price]
ASD,"The combination of fresh tomato sauce, fresh mozz cheese, basil and the dough they make with imported flour, makes this is one of the better pizza's in NY.",The review expressed [positive] opinion on [food]
ASD,The food is prepared quickly and efficiently.,The review expressed [positive] opinion on [food]
ASD,and for this i had to shell out a small fortune?,The review expressed [negative] opinion on [price]
ASD,"For all of you new to Indian food, try the Paneer Roll, it is a piece of heaven.",The review expressed [positive] opinion on [food]
ASD,The food looked very appetizing and delicious since it came on a variety of fancy plates.,The review expressed [positive] opinion on [food]
ASD,Both the fresh mozzerella slices and the Plain Cheese slice are phenomenal.,The review expressed [positive] opinion on [food]
ASD,I have tried literally every restaurant on curry row.,The review expressed [neutral] opinion on [anecdotes]
ASD,"The food is terrible and overall, I would have to say avoid at all costs.",The review expressed [negative] opinion on [food]
ASD,"I've been to this monster sushi twice, the 46th st once, the 23rd st one a number of times.",The review expressed [neutral] opinion on [anecdotes]
ASD,"Unfortunately, the food was NOT something to get worked up about.",The review expressed [negative] opinion on [food]
ASD,"It's constantly open, catering to the Pakistani cabbies lined up on Crosby St., so there's more turnover with the food than you'd expect (i.e., surprisingly fresh).","The review expressed [positive] opinion on [food], [positive] opinion on [ambience]"
ASD,I had Filet Mignon with garlic mash.,The review expressed [neutral] opinion on [food]
ASD,"I went at 6:00 PM specifically for the pre-theater menu ($19.95 for roasted tomato soup with chevre, steak frites, creme brulee) and it was marvelous.","The review expressed [positive] opinion on [price], [positive] opinion on [food]"
ASD,"The waitstaff were attentive, polite and helpful - an impressive feat in such close quarters.",The review expressed [positive] opinion on [service]
ASD,Go inside and you won't want to leave.,The review expressed [positive] opinion on [anecdotes]
ASD,I loving bringing friends here - and I do so every chance I get.,The review expressed [positive] opinion on [anecdotes]
ASD,"- the bread at the beginning is super tasty and makes you want more - the pizza is delicious and comes in personal sizes, however be warned that the Peter's Favourite pizza with prosciutto and baby arugula is actually a margarite pizza with cold prosciutto and baby arugula on top, like a salad.",The review expressed [positive] opinion on [food]
ASD,"Yes, the prices are high, but I felt it was worth it.",The review expressed [conflict] opinion on [price]
ASD,"The large selection of bruschettas, paninis, tramezzinis keep the palate from stagnating.",The review expressed [positive] opinion on [food]
ASD,"Have always found that the waiters will go out of their way to be helpful, despite the fact they are often busy with lots of diners.",The review expressed [positive] opinion on [service]
ASD,"While this isn't classical restaurant fare, the chef has given new life to an old cuisine with some really innovative and tasty dishes that are genuinely Indian without being heavy or same old restaurant burn-outs.",The review expressed [positive] opinion on [food]
ASD,The owner truly caters to all your needs.,The review expressed [positive] opinion on [service]
ASD,He takes real pride in his food and his business.,"The review expressed [positive] opinion on [food], [positive] opinion on [service]"
ASD,Every time in New York I make it a point to visit Restaurant Saul on Smith Street.,The review expressed [positive] opinion on [anecdotes]
ASD,My boyfriend and I went there to celebrate my birthday the other night and all I can say is that it was magnificent.,The review expressed [positive] opinion on [anecdotes]
ASD,"So if you want a nice, enjoyable meal at Montparnasse, go early for the pre-theater prix-fixe.","The review expressed [positive] opinion on [price], [positive] opinion on [food]"
ASD,"Over the years, it has always provided a pleasurable dining experience with quality food and wine.",The review expressed [positive] opinion on [food]
ASD,I would go back tho.,The review expressed [positive] opinion on [anecdotes]
ASD,"The photobook menu was a cute touch, certainly helped my group and I pick the fried chicken, pork chop, and noodle dishes that we all ordered.",The review expressed [positive] opinion on [food]
ASD,too large for just two people but nothing was left.,The review expressed [positive] opinion on [food]
ASD,I cannot imagine better Indian food in all of the city.,The review expressed [positive] opinion on [food]
ASD,Great romantic place for a date (try to get the corner booth table for a little privacy and to sit close!).,The review expressed [positive] opinion on [ambience]
ASD,A pleasant surprise.,The review expressed [positive] opinion on [anecdotes]
ASD,I asked for an open faced cheese sandwich and the manager basically told me to take my business elsewhere!,The review expressed [negative] opinion on [service]
ASD,If you don't mind all that noise then go to the Chart House.,The review expressed [conflict] opinion on [ambience]
ASD,We got most of it back at home with us.,The review expressed [neutral] opinion on [anecdotes]
ASD,Get there before 7pm.,The review expressed [neutral] opinion on [anecdotes]
ASD,very good breads as well.,The review expressed [positive] opinion on [food]
ASD,"if this happens, just ask for real naan.",The review expressed [neutral] opinion on [anecdotes]
ASD,We were fans of the half-price Saturday night option until some inedible squid during a recent visit.,"The review expressed [positive] opinion on [price], [negative] opinion on [food]"
